# ising_MCMC.py
# Initializing 2D ising system of size 32x32
# Will run at 2.000 kT for 2500 sweeps
      Time   Magnetization          Energy    NumSuccesses
       766        -864.000       -1670.000             115
       767        -860.000       -1642.000             122
       768        -872.000       -1678.000             126
       769        -878.000       -1634.000             113
       770        -836.000       -1590.000             117
       771        -864.000       -1636.000              96
       772        -886.000       -1692.000             105
       773        -880.000       -1718.000             103
       774        -870.000       -1694.000             111
       775        -850.000       -1688.000             116
       776        -866.000       -1692.000             100
       777        -866.000       -1702.000              90
       778        -892.000       -1776.000              89
       779        -884.000       -1746.000              78
       780        -868.000       -1744.000              82
       781        -870.000       -1724.000              89
       782        -864.000       -1774.000              95
       783        -844.000       -1744.000              90
       784        -826.000       -1724.000              63
       785        -790.000       -1644.000             112
       786        -752.000       -1568.000             127
       787        -760.000       -1548.000             130
       788        -750.000       -1586.000             139
       789        -750.000       -1530.000             166
       790        -758.000       -1568.000             124
       791        -770.000       -1664.000             128
       792        -730.000       -1658.000              98
       793        -742.000       -1678.000             114
       794        -768.000       -1706.000             103
       795        -762.000       -1654.000             119
       796        -760.000       -1656.000             121
       797        -718.000       -1674.000             113
       798        -696.000       -1594.000             121
       799        -692.000       -1558.000             138
       800        -694.000       -1570.000             147
       801        -702.000       -1556.000             172
       802        -694.000       -1542.000             132
       803        -672.000       -1558.000             133
       804        -660.000       -1524.000             148
       805        -636.000       -1518.000             152
       806        -644.000       -1516.000             158
       807        -676.000       -1562.000             158
       808        -644.000       -1566.000             148
       809        -682.000       -1572.000             135
       810        -674.000       -1542.000             158
       811        -710.000       -1548.000             146
       812        -704.000       -1594.000             117
       813        -744.000       -1600.000             152
       814        -774.000       -1606.000             131
       815        -756.000       -1626.000             131
       816        -776.000       -1580.000             128
       817        -800.000       -1640.000             118
       818        -780.000       -1636.000             114
       819        -800.000       -1628.000             112
       820        -794.000       -1660.000             121
       821        -766.000       -1594.000             120
       822        -766.000       -1658.000             122
       823        -762.000       -1638.000             120
       824        -790.000       -1704.000              88
       825        -774.000       -1686.000              96
       826        -782.000       -1680.000              98
       827        -780.000       -1664.000              91
       828        -774.000       -1626.000             117
       829        -784.000       -1696.000             123
       830        -762.000       -1662.000              97
       831        -782.000       -1722.000              98
       832        -776.000       -1660.000             109
       833        -808.000       -1710.000             114
       834        -772.000       -1680.000             100
       835        -794.000       -1684.000             121
       836        -758.000       -1654.000             132
       837        -770.000       -1670.000             120
       838        -746.000       -1638.000             120
       839        -774.000       -1676.000             104
       840        -782.000       -1644.000             112
       841        -760.000       -1660.000             111
       842        -750.000       -1530.000             127
       843        -722.000       -1624.000             124
       844        -766.000       -1670.000             134
       845        -774.000       -1682.000             112
       846        -730.000       -1634.000             138
       847        -706.000       -1594.000             130
       848        -696.000       -1572.000             147
       849        -680.000       -1540.000             134
       850        -704.000       -1584.000             134
       851        -680.000       -1582.000             142
       852        -668.000       -1572.000             136
